Place,Time,Wind,Athlete,Country,Date of Birth,City,Event Date
2652,20.30,-1.2,Calvin Smith,USA,08.01.61,Zürich,13.08.1986
2652,20.30,+1.4,Thomas Jefferson,USA,08.06.62,Budapest,06.07.1987
2652,20.30,+1.1,Michael Johnson,USA,13.09.67,Austin,26.03.1988
2652,20.30,+1.8,Marty Krulee,USA,04.11.56,Walnut,24.04.1988
2652,20.30,-1.5,Dennis Mitchell,USA,20.02.66,Auburn,15.05.1988
2652,20.30,+0.3,Danny Everett,USA,01.11.66,Westwood,21.05.1988
2652,20.30,+0.4,Robson Caetano da Silva,BRA,04.09.64,Sevilla,01.06.1988
2652,20.30,+1.7,Calvin Smith,USA,08.01.61,Houston,16.06.1989
2652,20.30,+0.7,Robson Caetano da Silva,BRA,04.09.64,Stockholm,03.07.1989
2652,20.30,Davidson,Ezinwa,NGR,22.11.71,Bauchi,03.01.1990
2652,20.30,-1.7,Michael Johnson,USA,13.09.67,Budapest,05.08.1990
2652,20.30,-1.1,Robson Caetano da Silva,BRA,04.09.64,Zürich,15.08.1990
2652,20.30,+1.2,Jean-Charles Trouabal,FRA,20.05.65,Dijon,28.07.1991
2652,20.30,+0.8,Olapade Adeniken,NGR,19.08.69,Tokyo,26.08.1991
2652,20.30,-1.4,Dennis Mitchell,USA,20.02.66,Fort-de-France,25.04.1992
2652,20.30,-0.2,James Trapp,USA,28.12.70,New Orleans,26.06.1992
2652,20.30,-0.3,Leroy Burrell,USA,21.02.67,New Orleans,26.06.1992
2652,20.30,-0.8,Tim Williams,USA,27.05.63,New Orleans,27.06.1992
2652,20.30,±0.0,John Regis,GBR,13.10.66,Lausanne,08.07.1992
2652,20.30,±0.0,Robson Caetano da Silva,BRA,04.09.64,Monaco,11.08.1992
2652,20.30,±0.0,Frank Fredericks,NAM,02.10.67,Zürich,04.08.1993
2652,20.30,+0.2,Frank Fredericks,NAM,02.10.67,Helsinki,29.06.1994
2652,20.30,±0.0,Daniel Effiong,NGR,17.06.72,Linz,04.07.1994
2652,20.30,-0.1,Geir Moen,NOR,26.06.69,Helsinki,11.08.1994
2652,20.30,+2.0,Rohsaan Griffin,USA,21.02.74,Sacramento,17.06.1995
2652,20.30,+1.0,Robson Caetano da Silva,BRA,04.09.64,Malmö,29.06.1995
2652,20.30,-0.7,Frank Fredericks,NAM,02.10.67,Nice,12.07.1995
2652,20.30,+1.8,Steve Brimacombe,AUS,07.05.71,Brisbane,18.02.1996
2652,20.30A,+0.1,Patrick Stevens,BEL,31.01.68,Pretoria,08.04.1996
2652,20.30,+1.8,Jah Shawn St Julian,USA,08.08.68,College Station,09.05.1996
2652,20.30,+1.1,Carl Lewis,USA,01.07.61,Atlanta,21.06.1996
2652,20.30,±0.0,Michael Marsh,USA,04.08.67,Atlanta,22.06.1996
2652,20.30,+1.6,Claudinei Quirino da Silva,BRA,19.11.70,Americana,10.05.1997
2652,20.30,±0.0,Tyree Washington,USA,28.08.76,Fresno,17.05.1997
2652,20.30,±0.0,Michael Marsh,USA,04.08.67,Ingolstadt,20.07.1997
2652,20.30,+1.2,Troy Douglas,BER,30.11.62,Bruxelles,22.08.1997
2652,20.30,+0.7,Clement Chukwu,NGR,07.07.73,Ann Arbour,16.05.1998
2652,20.30,+1.6,Kenny Brokenburr,USA,29.10.68,Walnut,18.04.1999
2652,20.30,-2.0,Claudinei Quirino da Silva,BRA,19.11.70,Arnhem,10.07.1999
2652,20.30,-1.9,Claudinei Quirino da Silva,BRA,19.11.70,Winnipeg,28.07.1999
2652,20.30,+1.2,Marcin Urbas,POL,17.09.76,Sevilla,27.08.1999
2652,20.30,+2.0,Brandon Evans,USA,30.10.79,College Station,15.04.2000
2652,20.30,-0.7,Maurice Greene,USA,23.07.74,Sacramento,23.07.2000
2652,20.30,+1.1,Kevin Little,USA,03.04.68,Sacramento,23.07.2000
2652,20.30,+0.3,Claudinei Quirino da Silva,BRA,19.11.70,Sydney,28.09.2000
2652,20.30,+1.1,Konstadínos Kedéris,GRE,11.07.73,Edmonton,07.08.2001
2652,20.30,-1.1,Shawn Crawford,USA,14.01.78,Zürich,17.08.2001
2652,20.30,+0.3,Shingo Suetsugu,JPN,02.06.80,Tokyo,30.09.2001
2652,20.30,+1.5,Dion Crabbe,IVB,10.03.77,Starkville,12.05.2002
2652,20.30,+1.3,Coby Miller,USA,19.10.76,Athínai,10.06.2002
2652,20.30,-0.5,Christian Malcolm,GBR,03.06.79,München,09.08.2002
2652,20.30A,-0.4,Claudinei Quirino da Silva,BRA,19.11.70,Cochabamba,11.05.2003
2652,20.30,±0.0,Konstadínos Kedéris,GRE,11.07.73,Tríkala,24.06.2003
2652,20.30,+0.1,John Capel,USA,27.10.78,Saint-Denis,27.08.2003
2652,20.30,+0.1,John Capel,USA,27.10.78,Saint-Denis,29.08.2003
2652,20.30,-0.1,Darvis Patton,USA,04.12.77,Bruxelles,05.09.2003
2652,20.30,-2.6,Justin Gatlin,USA,10.02.82,Ostrava,08.06.2004
2652,20.30,-0.7,Bernard Williams,USA,19.01.78,Sacramento,18.07.2004
2652,20.30,+1.1,Tobias Unger,GER,10.07.79,Athínai,24.08.2004
2652,20.30,±0.0,Tyson Gay,USA,09.08.82,Nashville,13.05.2005
2652,20.30,+0.4,Joshua J. Johnson,USA,10.05.76,Monterrey,11.06.2005
2652,20.30,+0.5,Xavier Carter,USA,08.12.85,Fayetteville,14.05.2006
2652,20.30,-0.2,Walter Dix,USA,31.01.86,Sacramento,10.06.2006
2652,20.30,-0.3,Wallace Spearmon,USA,24.12.84,Luzern,06.07.2006
2652,20.30,+0.1,Shingo Suetsugu,JPN,02.06.80,Athínai,17.09.2006
2652,20.30,+0.6,Walter Dix,USA,31.01.86,College Park,20.04.2007
2652,20.30,+0.2,Marvin Anderson,JAM,12.05.82,Kingston,24.06.2007
2652,20.30,+0.1,Paul Hession,IRL,27.01.83,Dublin,21.07.2007
2652,20.30,+1.3,Johan Wissman,SWE,02.12.82,Stuttgart,23.09.2007
2652,20.30,±0.0,Brendan Christian,ANT,11.12.83,Baie-Mahault,01.05.2008
2652,20.30,-1.7,Xavier Carter,USA,08.12.85,Carson,18.05.2008
2652,20.30,+0.6,Rodney Martin,USA,22.12.82,New York City,31.05.2008
2652,20.30,+0.2,Christian Malcolm,GBR,03.06.79,Beijing,18.08.2008
2652,20.30,-0.4,Rodney Martin,USA,22.12.82,Osaka,09.05.2009
2652,20.30,+1.3,Jeremy Wariner,USA,31.01.84,New York City,30.05.2009
2652,20.30,+1.8,Xavier Carter,USA,08.12.85,Eugene,03.07.2010
2652,20.30,+0.5,Andrew Howe,ITA,12.05.85,Milano,09.09.2010
2652,20.30,+0.5,Femi Ogunode,QAT,15.05.91,Ad-Dawhah,06.05.2011
2652,20.30,+0.9,Walter Dix,USA,31.01.86,Eugene,26.06.2011
2652,20.30,-0.3,Usain Bolt,JAM,21.08.86,Daegu,02.09.2011
2652,20.30,Jared,Connaughton,CAN,20.07.85,Fortaleza,09.05.2012
2652,20.30,+1.7,Ameer Webb,USA,19.03.91,Columbia,10.05.2013
2652,20.30,+0.8,Adam Gemili,GBR,06.10.93,Bedford,16.06.2013
2652,20.30,+0.2,Jimmy Vicaut,FRA,27.02.92,Saint-Denis,06.07.2013
2652,20.30,+0.2,Rasheed Dwyer,JAM,29.01.89,Rieti,08.09.2013
2652,20.30,+1.3,Christophe Lemaitre,FRA,11.06.90,Aix-lex-Bains,18.05.2014
2652,20.30,+1.3,Maurice Mitchell,USA,22.12.89,Sacramento,29.06.2014
2652,20.30,-0.2,Warren Weir,JAM,31.10.89,Edmonton,06.07.2014
2652,20.30,-0.7,Warren Weir,JAM,31.10.89,Glasgow,11.07.2014
2652,20.30,-1.6,Sergii Smelyk,UKR,19.04.87,Zürich,15.08.2014
2652,20.30,±0.0,Christophe Lemaitre,FRA,11.06.90,Bruxelles,05.09.2014
2652,20.30,+1.8,Bryce Robinson,USA,13.11.93,Lubbock,30.04.2015
2652,20.30,+1.8,Aldrich Bailey,USA,06.02.94,Austin,02.05.2015
2652,20.30,+0.7,Aaron Brown,CAN,27.05.92,Kingston,09.05.2015
2652,20.30,+0.7,Michael Norman,USA,03.12.97,Clovis,06.06.2015
2652,20.30,+2.0,Kendal Williams,USA,23.09.95,Eugene,10.06.2015
2652,20.30,+1.1,Wallace Spearmon,USA,24.12.84,Eugene,28.06.2015
2652,20.30,+0.4,Ameer Webb,USA,19.03.91,Eugene,28.06.2015
2652,20.30,+0.5,Daniel Talbot,GBR,01.05.91,Luzern,14.07.2015
2652,20.30,+1.9,Yancarlos Martínez,DOM,08.08.92,Toronto,23.07.2015
2652,20.30,+0.3,Terrel Cotton,USA,19.07.88,Stockholm,30.07.2015
2652,20.30,+0.6,Kendal Williams,USA,23.09.95,Columbia,13.05.2017
2652,20.30,+1.4,Julius Morris,MNT,14.04.94,Lexington,26.05.2017
2652,20.30,+0.3,Nethaneel Mitchell-Blake,GBR,02.04.94,Lexington,26.05.2017
2652,20.30,+1.7,Aldrich Bailey,USA,06.02.94,Austin,26.05.2017
2652,20.30,+1.1,Yohan Blake,JAM,26.12.89,Kingston,24.06.2017
2652,20.30,+0.6,David Lima,POR,06.09.90,La Chaux-de-Fonds,02.07.2017
2652,20.30,-0.7,Nethaneel Mitchell-Blake,GBR,02.04.94,London,09.07.2017
2652,20.30,+0.3,Christophe Lemaitre,FRA,11.06.90,London,09.08.2017
2652,20.30,-0.1,Aaron Brown,CAN,27.05.92,Birmingham,20.08.2017
2652,20.30,+1.0,McKinely West,USA,26.06.96,Tampa,25.05.2018
2652,20.30A,-0.5,Aldemir Gomes da Silva,BRA,08.06.92,Cochabamba,07.06.2018
2652,20.30,-0.6,Bruno Hortelano,ESP,18.09.91,Paris,30.06.2018
2652,20.30,+0.1,Adam Gemili,GBR,06.10.93,London,22.07.2018
2652,20.30,-0.5,Alex Quiñonez,ECU,11.08.89,Rabat,16.06.2019
2652,20.30,-0.1,Zharnel Hughes,GBR,13.07.95,Ad-Dawhah,30.09.2019
2652,20.30,+1.6,Kenneth Bednarek,USA,14.10.98,Fort Worth,23.07.2020
2652,20.30,+0.7,Josephus Lyles,USA,22.07.98,Monaco,14.08.2020
2652,20.30,+0.9,Jereem Richards,TTO,13.01.94,Gainesville,16.04.2021
2652,20.30,+1.7,Vernon Norwood,USA,10.04.92,Baton Rouge,24.04.2021
2652,20.30,+0.9,Erriyon Knighton,USA,29.01.04,Walnut,09.05.2021
2652,20.30,+1.6,Zharnel Hughes,GBR,13.07.95,Jacksonville,30.05.2021
2652,20.30,+0.7,Jo'Vaughn Martin,USA,15.07.99,Eugene,09.06.2021
2652,20.30,+1.1,Rasheed Dwyer,JAM,29.01.89,Kingston,26.06.2021
2652,20.30,+0.3,Kyree King,USA,09.07.94,Eugene,27.06.2021
2652,20.30,+0.8,William Reais,SUI,04.05.99,Basel,18.09.2021
2652,20.30,+0.5,Lance Lang,USA,01.02.01,Lexington,22.04.2022
2652,20.30,+1.0,Jerome Blake,CAN,18.08.95,Eugene,18.07.2022
2652,20.30,-0.3,Xie Zhenye,CHN,17.08.93,Eugene,18.07.2022
2652,20.30,-0.1,Nethaneel Mitchell-Blake,GBR,02.04.94,Eugene,19.07.2022
2652,20.30,+0.9,Renan Correa,BRA,15.03.04,Cascavel,09.04.2023
2652,20.30,+1.0,Amir Willis,USA,09.09.00,Baton Rouge,22.04.2023
2652,20.30,+0.5,Ryan Zézé,FRA,29.01.98,Tucson,29.04.2023
2652,20.30A,+0.9,Filippo Tortu,ITA,15.06.98,Nairobi,13.05.2023
2652,20.30,+1.1,Ismael Kone,CIV,06.11.00,Jacksonville,24.05.2023
2652,20.30,+0.9,Cameron Miller,USA,17.02.00,Austin,09.06.2023
2799,20.31#,+0.5,Steve Riddick,USA,18.09.51,Zürich,20.08.1975
2799,20.31,-1.1,Steve Williams,USA,13.11.53,London,29.08.1975
2799,20.31,±0.0,Steve Williams,USA,13.11.53,Kingston,13.05.1977
2799,20.31,±0.0,Pietro Mennea,ITA,28.06.52,Pescara,13.08.1979
2799,20.31,+2.0,Jeff Phillips,USA,16.05.57,Walnut,25.04.1982
2799,20.31A,+1.7,Calvin Smith,USA,08.01.61,Provo,02.06.1982
2799,20.31,+1.8,Elliott Quow,USA,03.03.62,Houston,03.06.1983
2799,20.31,+0.5,Pietro Mennea,ITA,28.06.52,Roma,20.07.1983
2799,20.31,+0.9,James Butler,USA,21.06.60,Roma,31.08.1984
2799,20.31,+0.8,Kirk Baptiste,USA,20.06.63,Indianapolis,16.06.1985
2799,20.31,+0.4,Floyd Heard,USA,24.03.66,College Station,28.03.1987
2799,20.31,Calvin,Smith,USA,08.01.61,Köln,16.08.1987
2799,20.31,+1.2,Gilles Quénéhervé,FRA,17.05.66,Roma,03.09.1987
2799,20.31,+1.2,Floyd Heard,USA,24.03.66,Roma,03.09.1987
2799,20.31,-1.0,Carl Lewis,USA,01.07.61,Bruxelles,11.09.1987
2799,20.31A,Tshakile,Nzimande,RSA,19.11.61,Welkom,21.11.1987
2799,20.31,+0.5,Chidi Imoh,NGR,27.08.63,Bern,23.08.1988
2799,20.31A,+1.8,Frank Fredericks,RSA,02.10.67,Provo,31.05.1989
2799,20.31,±0.0,Daniel Sangouma,FRA,07.02.65,Zürich,16.08.1989
2799,20.31,+0.4,Michael Johnson,USA,13.09.67,Durham,02.06.1990
2799,20.31,±0.0,Jean-Charles Trouabal,FRA,20.05.65,Split,30.08.1990
2799,20.31,-2.0,Michael Johnson,USA,13.09.67,New York City,15.06.1991
2799,20.31,+0.3,Leroy Burrell,USA,21.02.67,Villeneuve d'Ascq,01.07.1991
2799,20.31,+1.0,Robson Caetano da Silva,BRA,04.09.64,Rovereto,13.07.1991
2799,20.31,+1.3,Daniel Effiong,NGR,17.06.72,Tempe,20.03.1993
2799,20.31,-0.3,Carl Lewis,USA,01.07.61,Monaco,07.08.1993
2799,20.31,Jeff,Williams,USA,31.12.65,Eagle Rock,14.05.1994
2799,20.31,+0.6,John Regis,GBR,13.10.66,Sankt Peterburg,28.07.1994
2799,20.31,±0.0,Frank Fredericks,NAM,02.10.67,Monaco,02.08.1994
2799,20.31,+0.2,Derrick Thompson,USA,24.02.73,Tuscaloosa,21.05.1995
2799,20.31,+1.3,David Dopek,USA,08.02.73,Knoxville,03.06.1995
2799,20.31,+0.2,Olapade Adeniken,NGR,19.08.69,Monaco,25.07.1995
2799,20.31,+0.9,Kevin Little,USA,03.04.68,Tucson,04.05.1996
2799,20.31,+1.7,Alvis Whitted,USA,04.09.74,Atlanta,23.06.1996
2799,20.31,+0.3,Geir Moen,NOR,26.06.69,Tønsberg,14.06.1997
2799,20.31,+1.2,Obadele Thompson,BAR,30.03.76,Bruxelles,22.08.1997
2799,20.31,+1.4,Michael Johnson,USA,13.09.67,Arlington,02.05.1998
2799,20.31,Aaron,Armstrong,USA,14.10.77,Fayetteville,17.04.1999
2799,20.31,+1.8,Coby Miller,USA,19.10.76,Knoxville,01.05.1999
2799,20.31,+0.4,Patrick Stevens,BEL,31.01.68,Bruxelles,03.09.1999
2799,20.31A,+0.8,Joseph Batangdon,CMR,29.07.78,Johannesburg,17.09.1999
2799,20.31A,+1.3,Kim Collins,SKN,05.04.76,El Paso,19.05.2000
2799,20.31,+0.6,Bernard Williams,USA,19.01.78,Durham,02.06.2000
2799,20.31,-0.7,Kenny Brokenburr,USA,29.10.68,Luzern,27.06.2000
2799,20.31,+0.2,Joseph Batangdon,CMR,29.07.78,El Djezair,14.07.2000
2799,20.31,-0.5,Stéphane Buckland,MRI,13.01.77,Funchal,29.07.2000
2799,20.31,+1.0,Darvis Patton,USA,04.12.77,Eugene,23.06.2001
2799,20.31,+1.8,Kevin Little,USA,03.04.68,Eugene,23.06.2001
2799,20.31,-0.7,Konstadínos Kedéris,GRE,11.07.73,Bremen,24.06.2001
2799,20.31,-0.6,Dwain Chambers,GBR,05.04.78,London,22.07.2001
2799,20.31,+1.2,Joseph Batangdon,CMR,29.07.78,Edmonton,07.08.2001
2799,20.31,+0.1,Floyd Heard,USA,24.03.66,Walnut,21.04.2002
2799,20.31,+1.8,Brian Lewis,USA,05.12.74,Fort-de-France,27.04.2002
2799,20.31,+0.6,Dominic Demeritte,BAH,22.02.78,Saint-Martin,04.05.2002
2799,20.31,+1.3,Stéphane Buckland,MRI,13.01.77,Athínai,10.06.2002
2799,20.31,+1.3,Shawn Crawford,USA,14.01.78,Athínai,10.06.2002
2799,20.31,+1.8,Darvis Patton,USA,04.12.77,Palo Alto,23.06.2002
2799,20.31,-0.5,Marcin Jedrusinski,POL,28.09.81,München,09.08.2002
2799,20.31,+0.4,Uchenna Emedolu,NGR,17.09.76,Rieti,08.09.2002
2799,20.31,+1.6,Maurice Greene,USA,23.07.74,Fort-de-France,26.04.2003
2799,20.31,+0.1,Darvis Patton,USA,04.12.77,Saint-Denis,29.08.2003
2799,20.31,-0.4,Mickey Grimes,USA,10.10.76,Walnut,18.04.2004
2799,20.31,+1.1,James Hackley,USA,11.09.75,Fort-de-France,24.04.2004
2799,20.31,-1.1,Shawn Crawford,USA,14.01.78,Bergen,11.06.2004
2799,20.31,+0.7,Frank Fredericks,NAM,02.10.67,Monaco,19.09.2004
2799,20.31,+1.0,Wallace Spearmon,USA,24.12.84,Sacramento,09.06.2005
2799,20.31,-0.6,Usain Bolt,JAM,21.08.86,New York City,11.06.2005
2799,20.31,-0.5,John Capel,USA,27.10.78,Helsinki,11.08.2005
2799,20.31,+1.7,Chris Berrian,USA,17.04.83,Walnut,15.04.2006
2799,20.31,+2.0,Michael Herrera,CUB,05.06.85,Caracas,11.05.2007
2799,20.31,+0.2,Bryan Barnett,CAN,10.02.87,Osaka,28.08.2007
2799,20.31,±0.0,Marcin Jedrusinski,POL,28.09.81,Osaka,28.08.2007
2799,20.31,+1.6,Christopher Lloyd,DMA,10.10.80,Houston,03.05.2008
2799,20.31,+1.6,Rodney Martin,USA,22.12.82,Eugene,08.06.2008
2799,20.31,+1.7,Nesta Carter,JAM,11.10.85,Kingston,29.06.2008
2799,20.31,-0.4,Shinji Takahira,JPN,18.07.84,Osaka,09.05.2009
2799,20.31,+0.4,Charles Clark,USA,10.08.87,Eugene,28.06.2009
2799,20.31,-0.3,Wallace Spearmon,USA,24.12.84,Luzern,15.07.2009
2799,20.31,+1.2,Brandon Byram,USA,11.09.88,Miramar,10.07.2010
2799,20.31,-0.9,Jaysuma Saidy Ndure,NOR,01.01.84,Gateshead,10.07.2010
2799,20.31,+0.8,Ryan Bailey,USA,13.04.89,Nuoro,14.07.2010
2799,20.31,+1.1,Andrew Howe,ITA,12.05.85,Roma,26.05.2011
2799,20.31,-1.0,Usain Bolt,JAM,21.08.86,Daegu,02.09.2011
2799,20.31,+0.8,Bruno de Barros,BRA,07.01.87,Daegu,03.09.2011
2799,20.31A,+0.2,Roberto Skyers,CUB,12.11.91,Guadalajara,26.10.2011
2799,20.31,+0.7,Jonathan Borlée,BEL,22.02.88,Lubbock,05.05.2012
2799,20.31,+0.6,Calesio Newman,USA,20.08.86,Port of Spain,19.05.2012
2799,20.31,+0.5,Christophe Lemaitre,FRA,11.06.90,Angers,17.06.2012
2799,20.31,+1.4,Isiah Young,USA,05.01.90,Greensboro,25.05.2013
2799,20.31,+0.9,Shota Iizuka,JPN,25.06.91,Tokyo,09.06.2013
2799,20.31,+1.7,Rasheed Dwyer,JAM,29.01.89,Kazan,10.07.2013
2799,20.31,-0.2,Warren Weir,JAM,31.10.89,Ad-Dawhah,09.05.2014
2799,20.31,-0.7,Curtis Mitchell,USA,11.03.89,Glasgow,11.07.2014
2799,20.31,±0.0,Sergii Smelyk,UKR,19.04.87,Bruxelles,05.09.2014
2799,20.31,+1.6,Dedric Dukes,USA,04.02.92,Gainesville,03.04.2015
2799,20.31,±0.0,Tsákonas Likoúrgos-Stéfanos,GRE,08.03.90,Haniá,09.05.2015
2799,20.31,+1.1,Remontay McClain,USA,21.09.92,Eagle Rock,09.05.2015
2799,20.31,±0.0,Miguel Francis,ANT,28.02.95,Georgetown,16.05.2015
2799,20.31,+2.0,Beejay Lee,USA,05.03.93,Austin,29.05.2015
2799,20.31,+2.0,Beejay Lee,USA,05.03.93,Eugene,10.06.2015
2799,20.31A,+1.5,Yancarlos Martínez,DOM,08.08.92,"San José, CRC",07.08.2015
2799,20.31,-0.4,Jeremy Dodson,SAM,30.08.87,Beijing,25.08.2015
2799,20.31,-0.2,Yancarlos Martínez,DOM,08.08.92,Beijing,26.08.2015
2799,20.31,-0.4,Christophe Lemaitre,FRA,11.06.90,Rovereto,08.09.2015
2799,20.31,+1.2,James Ellington,GBR,06.09.85,Clermont,30.04.2016
2799,20.31,+1.9,Nickel Ashmeade,JAM,07.04.90,Ad-Dawhah,06.05.2016
2799,20.31,+1.3,Nethaneel Mitchell-Blake,GBR,02.04.94,Tuscaloosa,12.05.2016
2799,20.31,-0.2,Beejay Lee,USA,05.03.93,Baie-Mahault,14.05.2016
2799,20.31,+1.2,Eseosa Desalu,ITA,19.02.94,Rieti,26.06.2016
2799,20.31,+1.8,Kei Takase,JPN,25.11.88,Nagoya,26.06.2016
2799,20.31,+0.4,Kendal Williams,USA,23.09.95,Eugene,08.07.2016
2799,20.31,+1.4,Sean McLean,USA,23.03.92,Eugene,08.07.2016
2799,20.31,+0.3,Wallace Spearmon,USA,24.12.84,Houston,23.07.2016
2799,20.31,+0.7,Likoúrgos-Stéfanos Tsákonas,GRE,08.03.90,Rio de Janeiro,16.08.2016
2799,20.31,-0.2,Ameer Webb,USA,19.03.91,Rio de Janeiro,16.08.2016
2799,20.31,-0.4,Nickel Ashmeade,JAM,07.04.90,Rio de Janeiro,17.08.2016
2799,20.31,-0.5,Christopher Belcher,USA,29.01.94,Lexington,27.05.2017
2799,20.31,+1.4,Daniel Talbot,GBR,01.05.91,Gavardo,04.06.2017
2799,20.31,+1.7,Jeffrey John,FRA,06.06.92,Genève,10.06.2017
2799,20.31,±0.0,Kyle Greaux,TTO,26.04.88,Port of Spain,25.06.2017
2799,20.31,+0.4,Aaron Brown,CAN,27.05.92,Ottawa,08.07.2017
2799,20.31,+0.4,Clarence Munyai,RSA,20.02.98,Rabat,16.07.2017
2799,20.31,+1.0,Andre Ewers,JAM,07.06.95,Eugene,06.06.2018
2799,20.31,+0.1,Kyle Greaux,TTO,26.04.88,Port of Spain,24.06.2018
2799,20.31,+0.2,Leon Reid,GBR,26.07.94,Birmingham,01.07.2018
2799,20.31,+0.6,Kyle Greaux,TTO,26.04.88,Barcelona,11.07.2018
2799,20.31,+2.0,Rodney Rowe,USA,17.03.97,Greensboro,02.05.2019
2799,20.31,+0.4,Mustaqeem Williams,USA,24.08.95,Fayetteville,11.05.2019
2799,20.31,1.6,Andre Ewers,JAM,07.06.95,Charlottesville,11.05.2019
2799,20.31,+2.0,Devin Quinn,USA,08.06.96,Austin,05.06.2019
2799,20.31,+1.4,Aldemir Gomes da Silva,BRA,08.06.92,São Paulo,16.06.2019
2799,20.31,-0.6,Akani Simbine,RSA,21.09.93,Ostrava,20.06.2019
2799,20.31A,-0.8,Matthew Boling,USA,20.06.00,San José,20.07.2019
2799,20.31,+0.1,Aldemir Gomes da Silva,BRA,08.06.92,Wuhan,24.10.2019
2799,20.31,+1.0,Andre De Grasse,CAN,10.11.94,Montverde,10.08.2020
2799,20.31,+0.8,Devon Achane,USA,13.10.01,Austin,27.03.2021
2799,20.31,+0.8,Shaun Maswanganyi,RSA,01.02.01,Austin,27.03.2021
2799,20.31,+1.7,Erriyon Knighton,USA,29.01.04,Clermont,04.04.2021
2799,20.31,-0.3,Rasheed Dwyer,JAM,29.01.89,Tokyo,03.08.2021
2799,20.31,+0.2,Ramil Guliyev,TUR,29.05.90,Tokyo,03.08.2021
2799,20.31,-0.4,Reece Prescod,GBR,29.02.96,Szczecin,15.08.2021
2799,20.31A,+1.3,Letsile Tebogo,BOT,07.06.03,Nairobi,20.08.2021
2799,20.31,+0.5,Isaac Makwala,BOT,24.09.85,Zürich,09.09.2021
2799,20.31,±0.0,Matthew Boling,USA,20.06.00,Gainesville,02.04.2022
2799,20.31,-0.8,Dorian Camel,USA,03.03.99,Baton Rouge,09.04.2022
2799,20.31,+0.8,Luxolo Adams,RSA,01.08.96,Cape Town,22.04.2022
2799,20.31,+2.0,Shaun Maswanganyi,RSA,01.02.01,Fayetteville,25.05.2022
2799,20.31,+0.6,Matthew Boling,USA,20.06.00,Bloomington,25.05.2022
2799,20.31,-2.5,Eric Harrison,USA,18.02.99,Bloomington,27.05.2022
2799,20.31,+0.5,Yohan Blake,JAM,26.12.89,Kingston,26.06.2022
2799,20.31,-0.3,Javonte Harding,USA,29.08.01,Eugene,26.06.2022
2799,20.31,-0.5,Robert Gregory,USA,12.12.01,Gainesville,31.03.2023
2799,20.31,+0.9,Xie Zhenye,CHN,17.08.93,Jacksonvolle,28.04.2023
2799,20.31,-1.2,Robert Gregory,USA,12.12.01,Baton Rouge,11.05.2023
2799,20.31,±0.0,Aaron Brown,CAN,27.05.92,Firenze,02.06.2023
2954,20.32,Donald,Quarrie,JAM,25.02.51,Paris,08.07.1975
2954,20.32,Donald,Quarrie,JAM,25.02.51,Düsseldorf,01.07.1977
2954,20.32,Pietro,Mennea,ITA,28.06.52,Trieste,14.09.1977
2954,20.32,±0.0,Clancy Edwards,USA,09.08.55,Formia,18.06.1978
2954,20.32,-0.1,Silvio Leonard,CUB,20.09.55,Köln,22.06.1978
2954,20.32,James,Mallard,USA,29.11.57,Auburn,07.04.1979
2954,20.32,+0.5,Donald Quarrie,JAM,25.02.51,Köln,10.08.1980
2954,20.32,+1.7,Jeff Phillips,USA,16.05.57,Westwood,16.05.1982
2954,20.32,+1.7,James Butler,USA,21.06.60,Karl-Marx-Stadt,10.07.1982
2954,20.32,+1.5,James Butler,USA,21.06.60,Indianapolis,19.06.1983
2954,20.32,+0.8,Pietro Mennea,ITA,28.06.52,Roma,01.09.1983
2954,20.32,+0.4,Brady Crain,USA,08.08.56,Indianapolis,16.06.1985
2954,20.32,-1.4,Floyd Heard,USA,24.03.66,Zürich,19.08.1987
2954,20.32,±0.0,Calvin Smith,USA,08.01.61,Indianapolis,18.07.1988
2954,20.32,+0.4,Carl Lewis,USA,01.07.61,Indianapolis,18.07.1988
2954,20.32,+0.3,Carl Lewis,USA,01.07.61,Malmö,08.08.1988
2954,20.32,+0.4,John Regis,GBR,13.10.66,Athínai,03.09.1988
2954,20.32A,Tshakile,Nzimande,RSA,19.11.61,Welkom,26.11.1988
2954,20.32,-0.4,Tim Williams,USA,27.05.63,Tucson,10.06.1989
2954,20.32,-0.1,Daniel Sangouma,FRA,07.02.65,Villeneuve d'Ascq,25.06.1989
2954,20.32,+0.1,Robson Caetano da Silva,BRA,04.09.64,São Paulo,23.07.1989
2954,20.32,+0.4,Frank Fredericks,NAM,02.10.67,Durham,02.06.1990
2954,20.32,-0.2,Michael Johnson,USA,13.09.67,Norwalk,15.06.1990
2954,20.32,-0.3,John Regis,GBR,13.10.66,London,20.07.1990
2954,20.32A,+1.5,Floyd Heard,USA,24.03.66,Sestriere,08.08.1990
2954,20.32,+0.5,Frank Fredericks,NAM,02.10.67,Rieti,06.09.1992
2954,20.32,+1.8,Sam Jefferson,USA,19.04.71,Austin,21.05.1993
2954,20.32A,+1.3,Andrew Tynes,BAH,13.02.72,El Paso,16.04.1994
2954,20.32,+1.2,Michael Marsh,USA,04.08.67,Eagle Rock,13.05.1995
2954,20.32,+0.2,John Regis,GBR,13.10.66,Monaco,25.07.1995
2954,20.32,-0.9,Jeff Williams,USA,31.12.65,Göteborg,11.08.1995
2954,20.32,+0.3,Geir Moen,NOR,26.06.69,Göteborg,11.08.1995
