Place,Time,Wind,Athlete,Country,Date of Birth,City,Event Date
1709,11.04,+0.8,Christine Arron,FRA,13.09.73,Berlin,26.08.1997
1709,11.04,+1.2,Irina Privalova,RUS,12.11.68,Sankt Peterburg,27.06.1998
1709,11.04,±0.0,Chryste Gaines,USA,14.09.70,Paris,29.07.1998
1709,11.04,+1.1,Inger Miller,USA,12.06.72,Stockholm,05.08.1998
1709,11.04,-0.9,Chryste Gaines,USA,14.09.70,Zürich,12.08.1998
1709,11.04,+0.6,Ekateríni Thánou,GRE,01.02.75,Budapest,18.08.1998
1709,11.04,+1.4,Angela Williams,USA,30.01.80,Boise,05.06.1999
1709,11.04,-0.1,Christine Arron,FRA,13.09.73,Sevilla,22.08.1999
1709,11.04,+2.0,Lyubov Perepelova,UZB,26.02.79,Bishkek,03.06.2000
1709,11.04,+0.9,Chandra Sturrup,BAH,12.09.71,Athínai,28.06.2000
1709,11.04,"+1,7",Inger Miller,USA,12.06.72,Sacramento,14.07.2000
1709,11.04,+0.1,Sevatheda Fynes,BAH,17.10.74,Nassau,21.07.2000
1709,11.04,-0.3,Sevatheda Fynes,BAH,17.10.74,Monaco,10.08.2000
1709,11.04,±0.0,Pauline Davis-Thompson,BAH,09.07.66,Monaco,18.08.2000
1709,11.04,-0.3,Susanthika Jayasinghe,SRI,17.12.75,Yokohama,09.09.2000
1709,11.04,+0.6,Debbie Ferguson-McKenzie,BAH,16.01.76,Athínai,11.06.2001
1709,11.04,+0.1,Tayna Lawrence,JAM,17.09.75,Saint-Denis,05.07.2002
1709,11.04,+0.8,Muna Lee,USA,30.10.81,Walnut,19.04.2003
1709,11.04,+1.2,Christine Arron,FRA,13.09.73,Monaco,14.09.2003
1709,11.04,+1.7,Aleen Bailey,JAM,25.11.80,Birmingham,25.07.2004
1709,11.04,+0.1,Ivet Lalova-Collio,BUL,18.05.84,Athínai,21.08.2004
1709,11.04,+0.1,Debbie Ferguson-McKenzie,BAH,16.01.76,Athínai,21.08.2004
1709,11.04,+1.4,Me'Lisa Barber,USA,04.10.80,Carson,24.06.2005
1709,11.04,-0.2,Lauryn Williams,USA,11.09.83,Monaco,09.09.2005
1709,11.04,+1.1,Allyson Felix,USA,18.11.85,Lawrence,22.04.2006
1709,11.04,+2.0,Kim Gevaert,BEL,05.08.78,Bruxelles,09.07.2006
1709,11.04,-0.3,Tezdzhan Naimova,BUL,01.05.87,Plovdiv,01.07.2007
1709,11.04,-0.6,Veronica Campbell-Brown,JAM,16.05.82,Thessaloníki,30.07.2007
1709,11.04,-0.1,Christine Arron,FRA,13.09.73,Osaka,27.08.2007
1709,11.04,±0.0,Marshevet Hooker,USA,25.09.84,London,26.07.2008
1709,11.04,+1.3,Shalonda Solomon,USA,19.12.85,New York City,30.05.2009
1709,11.04,-1.1,Veronica Campbell-Brown,JAM,16.05.82,Orlando,13.06.2009
1709,11.04,+0.4,Debbie Ferguson-McKenzie,BAH,16.01.76,Athínai,13.07.2009
1709,11.04,+0.7,Kerron Stewart,JAM,16.04.84,Zürich,28.08.2009
1709,11.04,+0.7,Debbie Ferguson-McKenzie,BAH,16.01.76,Zürich,28.08.2009
1709,11.04,+1.8,Alexandra Anderson,USA,28.01.87,Clermont,05.06.2010
1709,11.04,+0.2,LaShauntea Moore,USA,31.07.83,Roma,10.06.2010
1709,11.04,-2.1,Carmelita Jeter,USA,24.11.79,Tangier,18.07.2010
1709,11.04,+0.3,Carmelita Jeter,USA,24.11.79,London,14.08.2010
1709,11.04,+1.6,Alexandra Anderson,USA,28.01.87,Eugene,24.06.2011
1709,11.04,+1.6,Kerron Stewart,JAM,16.04.84,Kingston,24.06.2011
1709,11.04,+0.6,Kerron Stewart,JAM,16.04.84,Saint-Denis,08.07.2011
1709,11.04,+0.2,Carmelita Jeter,USA,24.11.79,Georgetown,09.05.2012
1709,11.04,-1.7,Veronica Campbell-Brown,JAM,16.05.82,Clermont,09.06.2012
1709,11.04,+1.5,Kerron Stewart,JAM,16.04.84,Kingston,29.06.2012
1709,11.04,+1.5,Aleen Bailey,JAM,25.11.80,Kingston,29.06.2012
1709,11.04,+1.0,Kerron Stewart,JAM,16.04.84,London,04.08.2012
1709,11.04,+1.2,Blessing Okagbare,NGR,09.10.88,Beijing,21.05.2013
1709,11.04,+1.2,Ivet Lalova-Collio,BUL,18.05.84,Oslo,13.06.2013
1709,11.04,+1.5,Shalonda Solomon,USA,19.12.85,Madrid,13.07.2013
1709,11.04,-0.3,Blessing Okagbare,NGR,09.10.88,Moskva,12.08.2013
1709,11.04,-0.9,Michelle-Lee Ahye,TTO,10.04.92,Ponce,17.05.2014
1709,11.04,+0.6,Morolake Akinosun,USA,17.05.94,Eugene,11.06.2014
1709,11.04,-0.7,Veronica Campbell-Brown,JAM,16.05.82,Zürich,28.08.2014
1709,11.04,-0.7,Murielle Ahouré-Demps,CIV,23.08.87,Zürich,28.08.2014
1709,11.04,-2.5,Remona Burchell,JAM,15.09.91,Gainesville,03.04.2015
1709,11.04,+0.3,Veronica Campbell-Brown,JAM,16.05.82,Rio de Janeiro,19.04.2015
1709,11.04,+1.5,Rosângela Santos,BRA,20.12.90,Eugene,30.05.2015
1709,11.04,+0.2,Murielle Ahouré-Demps,CIV,23.08.87,Saint-Denis,04.07.2015
1709,11.04,+0.9,Rosângela Santos,BRA,20.12.90,Toronto,22.07.2015
1709,11.04,+0.5,Veronica Campbell-Brown,JAM,16.05.82,Beijing,23.08.2015
1709,11.04,+0.5,Marie-Josée Ta Lou,CIV,18.11.88,Beijing,24.08.2015
1709,11.04,-0.3,English Gardner,USA,22.04.92,Baie-Mahault,14.05.2016
1709,11.04,+0.7,Simone Facey,JAM,07.05.85,Kingston,01.07.2016
1709,11.04,+1.2,Gina Lückenkemper,GER,21.11.96,Mannheim,29.07.2016
1709,11.04,-0.1,Christania Williams,JAM,17.10.94,Zürich,01.09.2016
1709,11.04,-0.3,Tori Bowie,USA,27.08.90,Shanghai,13.05.2017
1709,11.04,+1.8,Gina Lückenkemper,GER,21.11.96,Zeulenroda,25.05.2017
1709,11.04,+0.3,Deajah Stevens,USA,19.05.95,Eugene,10.06.2017
1709,11.04,-0.2,English Gardner,USA,22.04.92,Sacramento,22.06.2017
1709,11.04,+0.8,Simone Facey,JAM,07.05.85,Kingston,23.06.2017
1709,11.04,-0.8,Blessing Okagbare,NGR,09.10.88,London,09.07.2017
1709,11.04,+0.3,Kelly-Ann Baptiste,TTO,14.10.86,Rabat,16.07.2017
1709,11.04,-0.1,Rosângela Santos,BRA,20.12.90,London,05.08.2017
1709,11.04,+1.3,Murielle Ahouré-Demps,CIV,23.08.87,London,05.08.2017
1709,11.04,+0.2,Michelle-Lee Ahye,TTO,10.04.92,London,06.08.2017
1709,11.04,+0.8,Tianna Bartoletta,USA,30.08.85,Berlin,27.08.2017
1709,11.04,+0.2,Tori Bowie,USA,27.08.90,Gainesville,13.04.2018
1709,11.04,+1.5,Natalliah Whyte,JAM,09.08.97,Knoxville,13.05.2018
1709,11.04,+1.1,Jada Baylark,USA,17.10.97,Sacramento,25.05.2018
1709,11.04,+0.1,Dezerea Bryant,USA,27.04.93,London,21.07.2018
1709,11.04,+1.6,Kianna Gray,USA,30.12.96,Austin,08.06.2019
1709,11.04,+0.6,Jonielle Smith,JAM,30.01.96,Kingston,21.06.2019
1709,11.04,+1.9,Tebogo Mamathu,RSA,27.05.95,La Chaux-de-Fonds,30.06.2019
1709,11.04,+1.9,Wei Yongli,CHN,11.10.91,La Chaux-de-Fonds,30.06.2019
1709,11.04,+0.3,Aleia Hobbs,USA,24.02.96,Palo Alto,30.06.2019
1709,11.04,+0.4,Ge Manqi,CHN,13.10.97,Lausanne,05.07.2019
1709,11.04,+0.2,Dafne Schippers,NED,15.06.92,Lausanne,05.07.2019
1709,11.04,+1.0,TyNia Gaither,BAH,16.03.93,Montverde,06.07.2019
1709,11.04,+0.7,Blessing Okagbare,NGR,09.10.88,London,21.07.2019
1709,11.04,+1.2,Michelle-Lee Ahye,TTO,10.04.92,Miramar,05.06.2021
1709,11.04,+0.8,Daryll Neita,GBR,29.08.96,Hengelo,06.06.2021
1709,11.04,+0.8,Aleia Hobbs,USA,24.02.96,Eugene,18.06.2021
1709,11.04,-0.1,Teahna Daniels,USA,25.03.97,Tokyo,30.07.2021
1709,11.04,+0.6,Ajla Del Ponte,SUI,15.07.96,Bern,21.08.2021
1709,11.04,+0.5,Daryll Neita,GBR,29.08.96,Berlin,12.09.2021
1709,11.04,+0.5,Mikiah Brisco,USA,14.07.96,Baton Rouge,09.04.2022
1709,11.04,-0.2,Abby Steiner,USA,24.11.99,Bloomington,28.05.2022
1709,11.04,+0.3,Marie-Josée Ta Lou,CIV,18.11.88,Rabat,05.06.2022
1709,11.04,±0.0,Gina Lückenkemper,GER,21.11.96,Wetzlar,11.06.2022
1709,11.04,+0.4,Tamari Davis,USA,15.02.03,Eugene,23.06.2022
1709,11.04,+0.9,Melissa Jefferson,USA,21.02.01,Eugene,23.06.2022
1709,11.04,+0.5,Cambrea Sturgis,USA,27.03.99,Eugene,24.06.2022
1709,11.04,+1.8,Morolake Akinosun,USA,17.05.94,Eugene,24.06.2022
1709,11.04,+0.1,Aleia Hobbs,USA,24.02.96,Eugene,16.07.2022
1709,11.04,-0.2,Twanisha Terry,USA,24.01.99,Eugene,17.07.2022
1709,11.04,+1.1,Cambrea Sturgis,USA,27.03.99,Memphis,30.07.2022
1709,11.04,+0.1,Shania Collins,USA,14.11.96,Memphis,30.07.2022
1709,11.04,+0.3,Julien Alfred,LCA,10.06.01,Birmingham,03.08.2022
1709,11.04,+1.9,Aleia Hobbs,USA,24.02.96,Baton Rouge,29.04.2023
1709,11.04,+0.9,Kaila Jackson,USA,30.06.04,Baton Rouge,13.05.2023
1709,11.04,+0.9,McKenzie Long,USA,11.07.00,Baton Rouge,13.05.2023
1709,11.04,+0.2,Kevona Davis,JAM,20.12.01,Norman,14.05.2023
1709,11.04,+0.2,Ezinne Abba,USA,01.11.00,Norman,14.05.2023
1709,11.04,-0.1,Kevona Davis,JAM,20.12.01,Austin,08.06.2023
1861,11.05,+1.1,Annegret Richter,FRG,13.10.50,Montréal,24.07.1976
1861,11.05,+0.4,Marlies Göhr,GDR,21.03.58,Potsdam,19.08.1978
1861,11.05,+1.4,Marlies Göhr,GDR,21.03.58,Karl-Marx-Stadt,10.06.1979
1861,11.05,+0.9,Evelyn Ashford,USA,15.04.57,San Juan,07.07.1979
1861,11.05,-0.5,Marlies Göhr,GDR,21.03.58,Helsinki,08.08.1983
1861,11.05,±0.0,Evelyn Ashford,USA,15.04.57,Grosseto,10.08.1986
1861,11.05,+1.2,Silke Möller,GER,20.06.64,Stuttgart,27.08.1986
1861,11.05,+0.6,Angela Bailey,CAN,28.02.62,Budapest,06.07.1987
1861,11.05,-0.3,Gail Devers,USA,19.11.66,Westwood,22.05.1988
1861,11.05,+0.9,Merlene Ottey,JAM,10.05.60,Luzern,11.06.1988
1861,11.05,+1.0,Kerstin Behrendt,GER,02.09.67,Potsdam,08.09.1988
1861,11.05,+1.0,Lyudmila Kondratyeva,RUS,11.04.58,Seoul,24.09.1988
1861,11.05,+2.0,Dawn Sowell,USA,27.03.66,Luzern,24.06.1989
1861,11.05,+1.1,Evelyn Ashford,USA,15.04.57,Sapporo,26.08.1989
1861,11.05,±0.0,Sheila Echols,USA,02.10.64,Seattle,24.07.1990
1861,11.05,±0.0,Michelle Burrell,USA,08.05.65,Seattle,24.07.1990
1861,11.05,+0.1,Irina Slyusar,UKR,19.03.63,Kyiv,15.07.1992
1861,11.05,±0.0,Gail Devers,USA,19.11.66,Zürich,19.08.1992
1861,11.05,-0.3,Mary Onyali,NGR,03.02.68,Stuttgart,16.08.1993
1861,11.05,+1.1,Gwen Torrence,USA,12.06.65,Luzern,29.06.1994
1861,11.05,Li,Xuemei,CHN,05.01.77,Chengdu,20.04.1997
1861,11.05,Li,Xuemei,CHN,05.01.77,Chengdu,01.06.1997
1861,11.05,+1.1,Andrea Philipp,GER,29.07.71,Dortmund,08.06.1997
1861,11.05,+0.2,Zhanna Block,UKR,06.07.72,Villeneuve d'Ascq,29.06.1997
1861,11.05,+0.4,Merlene Ottey,JAM,10.05.60,Hechtel,19.07.1997
1861,11.05,+0.4,Christine Arron,FRA,13.09.73,Athínai,03.08.1997
1861,11.05,+0.4,Inger Miller,USA,12.06.72,Kingston,19.09.1997
1861,11.05,+0.5,Beverly McDonald,JAM,15.02.70,Waco,19.04.1998
1861,11.05,+0.7,Sevatheda Fynes,BAH,17.10.74,Ad-Dawhah,07.05.1998
1861,11.05,-0.6,Zhanna Block,UKR,06.07.72,Luzern,02.07.1998
1861,11.05,+0.4,Inger Miller,USA,12.06.72,Zagreb,07.07.1998
1861,11.05,+1.1,Sevatheda Fynes,BAH,17.10.74,Stockholm,05.08.1998
1861,11.05,±0.0,Sevatheda Fynes,BAH,17.10.74,Monaco,08.08.1998
1861,11.05,±0.0,Merlene Ottey,JAM,10.05.60,Monaco,08.08.1998
1861,11.05,-1.1,Mary Onyali,NGR,03.02.68,Dakar,19.08.1998
1861,11.05A,+1.1,Mary Onyali,NGR,03.02.68,Johannesburg,12.09.1998
1861,11.05,-0.1,Debbie Ferguson-McKenzie,BAH,16.01.76,Athens GA,16.05.1999
1861,11.05,-0.4,Merlene Ottey,JAM,10.05.60,Nürnberg,13.06.1999
1861,11.05,+1.6,Zhanna Block,UKR,06.07.72,Haniá,28.07.1999
1861,11.05,+2.0,Irina Privalova,RUS,12.11.68,Tula,29.07.1999
1861,11.05,+0.9,Sevatheda Fynes,BAH,17.10.74,Athínai,28.06.2000
1861,11.05,-1.0,Inger Miller,USA,12.06.72,Sacramento,15.07.2000
1861,11.05,-0.3,Christine Arron,FRA,13.09.73,Monaco,10.08.2000
1861,11.05,+0.9,Chryste Gaines,USA,14.09.70,Eugene,22.06.2001
1861,11.05,-1.5,Chandra Sturrup,BAH,12.09.71,Lausanne,04.07.2001
1861,11.05,-0.1,Zhanna Block,UKR,06.07.72,Oslo,13.07.2001
1861,11.05,+0.3,Ekateríni Thánou,GRE,01.02.75,Edmonton,06.08.2001
1861,11.05,+1.4,LaTasha Jenkins,USA,19.12.77,Nashville,20.04.2002
1861,11.05,+0.3,Ekateríni Thánou,GRE,01.02.75,München,07.08.2002
1861,11.05,+1.7,Natalya Safronnikova,BLR,28.02.73,Minsk,28.06.2003
1861,11.05,±0.0,Torri Edwards,USA,31.01.77,Roma,11.07.2003
1861,11.05,-0.1,Christine Arron,FRA,13.09.73,Zürich,15.08.2003
1861,11.05,+0.2,Christine Arron,FRA,13.09.73,Sainte Anne,20.05.2004
1861,11.05,+1.6,Inger Miller,USA,12.06.72,Eugene,19.06.2004
1861,11.05,+1.6,Gail Devers,USA,19.11.66,Eugene,19.06.2004
1861,11.05,-0.1,Aleen Bailey,JAM,25.11.80,Athínai,21.08.2004
1861,11.05,+0.2,Me'Lisa Barber,USA,04.10.80,New York City,11.06.2005
1861,11.05,±0.0,Chandra Sturrup,BAH,12.09.71,Saint-Denis,01.07.2005
1861,11.05,+0.3,Me'Lisa Barber,USA,04.10.80,Bruxelles,26.08.2005
1861,11.05,+1.1,Lauryn Williams,USA,11.09.83,Shanghai,17.09.2005
1861,11.05,+0.7,Allyson Felix,USA,18.11.85,Yokohama,19.09.2005
1861,11.05,+2.0,Carmelita Jeter,USA,24.11.79,Carson,20.05.2007
1861,11.05,+1.0,Sherri-Ann Brooks,JAM,11.02.83,Kingston,23.06.2007
1861,11.05,+0.2,Torri Edwards,USA,31.01.77,Réthymno,18.07.2007
1861,11.05,-0.5,Sanya Richards-Ross,USA,26.02.85,Stockholm,07.08.2007
1861,11.05,-0.2,Torri Edwards,USA,31.01.77,Osaka,27.08.2007
1861,11.05,-0.2,Kim Gevaert,BEL,05.08.78,Osaka,27.08.2007
1861,11.05,+0.3,Kim Gevaert,BEL,05.08.78,Nivelles,10.05.2008
1861,11.05,+1.8,Carmelita Jeter,USA,24.11.79,Eugene,28.06.2008
1861,11.05,+2.0,Montell Douglas,GBR,24.01.86,Loughborough,17.07.2008
1861,11.05,±0.0,Veronica Campbell-Brown,JAM,16.05.82,London,26.07.2008
1861,11.05,-0.2,Kerron Stewart,JAM,16.04.84,Beijing,17.08.2008
1861,11.05,-0.3,Alexandra Anderson,USA,28.01.87,Norman,30.05.2009
1861,11.05,+1.3,Tianna Bartoletta,USA,30.08.85,New York City,30.05.2009
1861,11.05,Kelly-Ann,Baptiste,TTO,14.10.86,Berlin,16.08.2009
1861,11.05,+0.1,Debbie Ferguson-McKenzie,BAH,16.01.76,Berlin,17.08.2009
1861,11.05,+0.1,Chandra Sturrup,BAH,12.09.71,Berlin,17.08.2009
1861,11.05,+0.5,Kerron Stewart,JAM,16.04.84,Bruxelles,04.09.2009
1861,11.05,-0.3,Veronica Campbell-Brown,JAM,16.05.82,Daegu,19.05.2010
1861,11.05,+1.7,Yelena Nevmerzhitskaya,BLR,27.07.80,Grodno,27.06.2010
1861,11.05,+1.4,Kelly-Ann Baptiste,TTO,14.10.86,Split,04.09.2010
1861,11.05,+1.7,Schillonie Calvert,JAM,27.07.88,Hengelo,29.05.2011
1861,11.05,+0.5,Carrie Russel,JAM,18.10.90,Shenzhen,17.08.2011
1861,11.05,-0.7,Carrie Russel,JAM,18.10.90,Shenzhen,17.08.2011
1861,11.05,-1.5,Kelly-Ann Baptiste,TTO,14.10.86,Daegu,29.08.2011
1861,11.05,+1.0,Kimberlyn Duncan,USA,02.08.91,Baton Rouge,21.04.2012
1861,11.05,-0.1,Carmelita Jeter,USA,24.11.79,New York City,09.06.2012
1861,11.05,+1.3,Sherri-Ann Brooks,JAM,11.02.83,Edmonton,16.06.2012
1861,11.05,+1.5,Schillonie Calvert,JAM,27.07.88,Kingston,29.06.2012
1861,11.05,+0.6,Schillonie Calvert,JAM,27.07.88,Kingston,29.06.2012
1861,11.05,+1.4,Verena Sailer,GER,16.10.85,Weinheim,27.07.2012
1861,11.05,+1.7,Ana Cláudia Lemos Silva,BRA,06.11.88,Belém,12.05.2013
1861,11.05,+1.2,Murielle Ahouré-Demps,CIV,23.08.87,Oslo,13.06.2013
1861,11.05,-0.4,Alexandra Anderson,USA,28.01.87,Padova,01.09.2013
1861,11.05,+0.5,Tori Bowie,USA,27.08.90,Roma,05.06.2014
1861,11.05,+2.0,Barbara Pierre,USA,28.04.87,Sacramento,27.06.2014
1861,11.05,+0.2,Blessing Okagbare,NGR,09.10.88,Kingston,09.05.2015
1861,11.05,+0.2,Michelle-Lee Ahye,TTO,10.04.92,Beijing,20.05.2015
1861,11.05,+1.0,Barbara Pierre,USA,28.04.87,Madrid,11.07.2015
1861,11.05,-0.2,Tori Bowie,USA,27.08.90,Stockholm,30.07.2015
1861,11.05,+0.7,Marie-Josée Ta Lou,CIV,18.11.88,Ad-Dawhah,06.05.2016
1861,11.05,+0.7,Simone Facey,JAM,07.05.85,Ad-Dawhah,06.05.2016
1861,11.05,+0.2,Christania Williams,JAM,17.10.94,London,23.07.2016
1861,11.05,+2.0,Destiny Carter,USA,09.10.92,Baton Rouge,28.04.2017
1861,11.05,+0.2,Ashley Henderson,USA,04.12.95,Logan,13.05.2017
1861,11.05,+1.4,Deajah Stevens,USA,19.05.95,Eugene,14.05.2017
1861,11.05,+1.1,Simone Facey,JAM,07.05.85,Montverde,10.06.2017
1861,11.05,+1.4,Jenna Prandini,USA,20.11.92,Sacramento,22.06.2017
1861,11.05,+0.7,Aleia Hobbs,USA,24.02.96,Sacramento,22.06.2017
1861,11.05,-0.4,Michelle-Lee Ahye,TTO,10.04.92,London,09.07.2017
1861,11.05,+0.8,Elaine Thompson-Herah,JAM,28.06.92,London,05.08.2017
1861,11.05,-0.3,Tori Bowie,USA,27.08.90,London,05.08.2017
1861,11.05,+0.1,Tori Bowie,USA,27.08.90,Boston,20.05.2018
1861,11.05,+0.4,Mikiah Brisco,USA,14.07.96,Tampa,25.05.2018
1861,11.05,+0.3,Dafne Schippers,NED,15.06.92,Berlin,07.08.2018
1861,11.05,±0.0,Mujinga Kambundji,SUI,17.06.92,Berlin,07.08.2018
1861,11.05,+0.5,Marie-Josée Ta Lou,CIV,18.11.88,Zagreb,04.09.2018
1861,11.05,+0.5,Teahna Daniels,USA,27.03.97,Austin,06.06.2019
1861,11.05,-0.6,Blessing Okagbare,NGR,09.10.88,Rabat,16.06.2019
1861,11.05,-0.2,Murielle Ahouré-Demps,CIV,23.08.87,Ad-Dawhah,28.09.2019
1861,11.05,-0.4,Murielle Ahouré-Demps,CIV,23.08.87,Ad-Dawhah,29.09.2019
1861,11.05,+0.5,Sha'Carri Richardson,USA,25.03.00,Montverde,04.07.2020
1861,11.05,+1.3,Javianne Oliver,USA,26.12.94,Miramar,10.04.2021
1861,11.05,+0.5,Kemba Nelson,JAM,23.02.00,Kingston,24.06.2021
1861,11.05,+0.5,Mujinga Kambundji,SUI,17.06.92,Langenthal,25.06.2021
1861,11.05,-0.1,Blessing Okagbare,NGR,09.10.88,Tokyo,30.07.2021
1861,11.05,±0.0,Dina Asher-Smith,GBR,04.12.95,Tokyo,31.07.2021
1861,11.05,-0.1,Rosemary Chukwuma,NGR,05.12.01,Gainesville,16.04.2022
1861,11.05,+1.0,Vitoria Cristina Rosa,BRA,12.01.96,São Paulo,01.05.2022
1861,11.05,+0.9,Ofonime Odiong,BRN,13.03.97,Durham,14.05.2022
1861,11.05,-0.1,Kemba Nelson,JAM,23.02.00,Eugene,15.05.2022
1861,11.05,+1.5,Carina Horn,RSA,09.03.89,Saint Pierre,08.06.2022
1861,11.05,+0.5,Ewa Swoboda,POL,26.07.97,Paris,18.06.2022
1861,11.05,+2.0,Teahna Daniels,USA,27.03.97,Eugene,23.06.2022
1861,11.05,+1.7,Morolake Akinosun,USA,17.05.94,Edmonton,03.07.2022
1861,11.05,+1.2,Julien Alfred,LCA,10.06.01,Eugene,16.07.2022
1861,11.05,+0.6,Kiara Parker,USA,28.10.96,Memphis,30.07.2022
1861,11.05,±0.0,Elaine Thompson-Herah,JAM,28.06.92,Birmingham,03.08.2022
1861,11.05,+1.1,Rosemary Chukwuma,NGR,05.12.01,Birmingham,03.08.2022
1861,11.05,-0.6,Mujinga Kambundji,SUI,17.06.92,München,16.08.2022
1861,11.05A,+0.4,Twanisha Terry,USA,24.01.99,Gaborone,29.04.2023
1861,11.05,+1.2,Marie-Josée Ta Lou,CIV,18.11.88,Eagle Rock,06.05.2023
1861,11.05,+0.9,Kortnei Johnson,USA,11.08.97,Clermont,14.05.2023
1861,11.05,-0.1,Daryll Neita,GBR,29.08.96,Hengelo,04.06.2023
2005,11.06,+1.4,Annegret Richter,FRG,13.10.50,Frankfurt,14.08.1976
2005,11.06,-0.9,Evelyn Ashford,USA,15.04.57,Montréal,25.08.1979
2005,11.06,+0.9,Romy Müller,GDR,26.07.58,Potsdam,10.05.1980
2005,11.06,+0.5,Lyudmila Kondratyeva,RUS,11.04.58,Moskva,25.07.1980
2005,11.06,+1.0,Lyudmila Kondratyeva,RUS,11.04.58,Moskva,26.07.1980
2005,11.06,-0.3,Evelyn Ashford,USA,15.04.57,Viareggio,05.08.1981
2005,11.06,-1.3,Merlene Ottey,JAM,10.05.60,Knoxville,19.06.1982
2005,11.06,+1.9,Evelyn Ashford,USA,15.04.57,Oslo,07.07.1982
2005,11.06,-0.5,Diane Williams,USA,14.12.60,Helsinki,08.08.1983
2005,11.06,-1.7,Florence Griffith-Joyner,USA,21.12.59,Bruxelles,26.08.1983
2005,11.06,+1.4,Evelyn Ashford,USA,15.04.57,Los Angeles,04.08.1984
2005,11.06,-0.8,Lyudmila Kondratyeva,RUS,11.04.58,Tokyo,14.09.1984
2005,11.06,+1.2,Silke Möller,GER,20.06.64,Halle,11.06.1985
2005,11.06,-0.5,Alice Brown,USA,20.09.60,Berlin,23.08.1985
2005,11.06,+1.3,Alice Brown,USA,20.09.60,Westwood,17.05.1986
2005,11.06,+0.4,Merlene Ottey,JAM,10.05.60,Sevilla,24.05.1986
2005,11.06,+0.3,Heike Drechsler,GER,16.12.64,Potsdam,11.06.1986
2005,11.06,-0.1,Marlies Göhr,GDR,21.03.58,Stuttgart,26.08.1986
2005,11.06,+0.8,Anelia Nuneva,BUL,30.06.62,Budapest,06.07.1987
2005,11.06,+0.8,Gail Devers,USA,19.11.66,Durham,26.07.1987
2005,11.06,+0.7,Pam Marshall,USA,16.08.60,Berlin,21.08.1987
2005,11.06,+0.9,Silke Möller,GER,20.06.64,Dresden,11.06.1988
2005,11.06,+0.9,Marlies Göhr,GDR,21.03.58,Dresden,11.06.1988
2005,11.06,-0.5,Heike Drechsler,GER,16.12.64,Potsdam,08.09.1988
2005,11.06,+0.5,Merlene Ottey,JAM,10.05.60,Verona,12.09.1989
2005,11.06A,+1.0,Evette de Klerk,RSA,21.08.65,Germiston,20.04.1990
2005,11.06,-0.2,Merlene Ottey,JAM,10.05.60,Madrid,09.06.1990
2005,11.06,+1.3,Sheila Echols,USA,02.10.64,Monaco,12.08.1990
2005,11.06,-0.1,Gwen Torrence,USA,12.06.65,Villeneuve d'Ascq,01.07.1991
2005,11.06,+1.7,Sandra Myers,ESP,04.01.61,Vigo,23.07.1991
2005,11.06,+0.9,Irina Privalova,RUS,12.11.68,Malmö,05.08.1991
2005,11.06,+0.9,Merlene Ottey,JAM,10.05.60,Tokyo,26.08.1991
2005,11.06,-3.0,Merlene Ottey,JAM,10.05.60,Tokyo,27.08.1991
2005,11.06,+1.5,Irina Privalova,RUS,12.11.68,Lausanne,07.07.1993
2005,11.06,-0.6,Irina Privalova,RUS,12.11.68,Stuttgart,16.08.1993
2005,11.06,-0.6,Mary Onyali,NGR,03.02.68,Stuttgart,16.08.1993
2005,11.06,±0.0,Mary Onyali,NGR,03.02.68,Durham,13.08.1994
2005,11.06,+0.2,Mary Onyali,NGR,03.02.68,Victoria,23.08.1994
2005,11.06,+1.9,Juliet Cuthbert,JAM,09.04.64,Lausanne,05.07.1995
2005,11.06,+1.9,Zhanna Block,UKR,06.07.72,Lausanne,05.07.1995
2005,11.06,+1.6,Carlette Guidry,USA,04.09.68,Atlanta,18.05.1996
2005,11.06,+1.1,Carlette Guidry,USA,04.09.68,Atlanta,15.06.1996
2005,11.06,+1.1,Dannette Young,USA,06.10.64,Atlanta,15.06.1996
2005,11.06,+1.1,Dannette Young,USA,06.10.64,Atlanta,15.06.1996
2005,11.06,+0.6,Melanie Paschke,GER,29.06.70,Köln,21.06.1996
2005,11.06,-0.1,Mary Onyali,NGR,03.02.68,Paris,28.06.1996
2005,11.06,+0.8,Marina Trandenkova,RUS,07.01.67,Sankt Peterburg,02.07.1996
2005,11.06,+1.3,Gwen Torrence,USA,12.06.65,Oslo,05.07.1996
2005,11.06,+1.9,Chandra Sturrup,BAH,12.09.71,Nassau,15.07.1996
2005,11.06,+0.6,Juliet Cuthbert,JAM,09.04.64,Atlanta,26.07.1996
2005,11.06,-0.7,Marina Trandenkova,RUS,07.01.67,Atlanta,27.07.1996
2005,11.06,+1.3,Chryste Gaines,USA,14.09.70,Milano,07.09.1996
2005,11.06,+0.1,Chryste Gaines,USA,14.09.70,Indianapolis,12.06.1997
2005,11.06,±0.0,Marion Jones,USA,12.10.75,Oslo,04.07.1997
2005,11.06,+0.6,Gail Devers,USA,19.11.66,Linz,09.07.1997
2005,11.06,-1.2,Gail Devers,USA,19.11.66,Zürich,13.08.1997
2005,11.06,-0.6,Tian Yumei,CHN,28.12.65,Shanghai,17.10.1997
2005,11.06,±0.0,Tian Yumei,CHN,28.12.65,Shanghai,18.10.1997
2005,11.06,+0.1,Sevatheda Fynes,BAH,17.10.74,Chengdu,12.05.1998
